HMDB_ID,NAME,SMILES,INCHIKEY,CHEMICAL_FORMULA,AVERAGE_MASS,MONO_MASS
HMDB0004821,Bisnorbiotin,[H][C@]12CS[C@@H](CCC(O)=O)[C@@]1([H])NC(=O)N2,QDFGCLSCEPNVQP-VPLCAKHXSA-N,C8H12N2O3S,216.257,216.05686295
HMDB0004822,Methyl bisnorbiotinyl ketone,[H][C@]12CS[C@@H](CCC(C)=O)[C@@]1([H])NC(=O)N2,ITHUGYGPPSVHRH-FXQIFTODSA-N,C9H14N2O2S,214.285,214.077598392
HMDB0004823,Lanthionine ketimine,OC(=O)C1CSCC(=N1)C(O)=O,XIVVIYYWXOMYOD-UHFFFAOYSA-N,C6H7NO4S,189.189,189.009578407
HMDB0004824,"N2,N2-Dimethylguanosine",CN(C)C1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,RSPURTUNRHNVGF-IOSLPCCCSA-N,C12H17N5O5,311.2939,311.122968679
HMDB0004825,p-Octopamine,NC[C@H](O)C1=CC=C(O)C=C1,QHGUCRYDKWKLMG-QMMMGPOBSA-N,C8H11NO2,153.1784,153.078978601
HMDB0004826,p-Synephrine,CNCC(O)C1=CC=C(O)C=C1,YRCWQPVGYLYSOX-UHFFFAOYSA-N,C9H13NO2,167.205,167.094628665
HMDB0004827,Proline betaine,C[N+]1(C)CCC[C@H]1C([O-])=O,CMUNUTVVOOHQPW-LURJTMIESA-N,C7H13NO2,143.1836,143.094628665
HMDB0004877,Trihexosylceramide (d18:1/12:0),CCCCCCCCCCCCC\C=C\[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)NC(=O)CCCCCCCCCCC,HJVQASFQICDJJP-GJXDXCKOSA-N,C48H89NO18,968.2162,967.607965049
HMDB0004878,Trihexosylceramide (d18:1/9Z-18:1),CCCCCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCC\C=C\CCCCCCCC,XRPQSEBNLXORQZ-LSUSWXEESA-N,C54H99NO18,1050.3598,1049.686215369
HMDB0004879,Trihexosylceramide(d18:1/16:0),CCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,MGOOTGNGBOPVIV-ORIPQNMZSA-N,C52H97NO18,1024.3225,1023.670565305
HMDB0004880,Trihexosylceramide(d18:1/18:0),CCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,KWGVNZWSEWAOMI-OWWNRXNESA-N,C54H101NO18,1052.3756,1051.701865433
HMDB0004881,Trihexosylceramide (d18:1/20:0),CCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,LQRNTTGLRTZWKM-QOSDPKFLSA-N,C56H105NO18,1080.4288,1079.733165561
HMDB0004882,Trihexosylceramide(d18:1/22:0),CCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,IPRFVQMZNCETMH-LAPDZXRHSA-N,C58H109NO18,1108.482,1107.764465689
HMDB0004883,Trihexosylceramide(d18:1/24:1),CCCCCCCCCCCCC\C=C\C(O)C(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)NC(=O)CCCCCCCCCCCCC\C=C\CCCCCCCC,FZLJBZZCTNZGFA-YOPMPTLHSA-N,C60H111NO18,1134.5192,1133.780115753
HMDB0004884,Trihexosylceramide (d18:1/26:1(17Z)),CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,YWHNDSBMLSKIRV-NHFVQZBWSA-N,C62H117NO18,1164.5883,1163.827065945
HMDB0004886,Trihexosylceramide (d18:1/24:0),CCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,MRVRZXMLIKCXOT-MHAUTQJVSA-N,C60H113NO18,1136.5351,1135.795765817
HMDB0004887,Trihexosylceramide (d18:1/25:0),CCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(COC1OC(CO)C(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C1O)C(O)\C=C\CCCCCCCCCCCCC,KTCNLGUVWRZEDW-BSKJHSHCSA-N,C61H115NO18,1150.5617,1149.811415881
HMDB0004948,Cer(d18:1/18:1(9Z)),[H][C@@](CO)(NC(=O)CCCCCCC\C=C/CCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,OBFSLMQLPNKVRW-RHPAUOISSA-N,C36H69NO3,563.938,563.527745079
HMDB0004949,Cer(d18:1/16:0),[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,YDNKGFDKKRUKPY-TURZORIXSA-N,C34H67NO3,537.9007,537.512095015
HMDB0004950,Cer(d18:1/18:0),[H][C@@](CO)(NC(=O)CCCCCCCCCCCCCCCCC)[C@H](O)\C=C\CCCCCCCCCCCCC,VODZWWMEJITOND-NXCSZAMKSA-N,C36H71NO3,565.9538,565.543395143
HMDB0004982,cis-4-Octenedioic acid,OC(=O)CC\C=C/CCC(O)=O,LQVYKEXVMZXOAH-UPHRSURJSA-N,C8H12O4,172.1785,172.073558872
HMDB0004983,Dimethyl sulfone,CS(C)(=O)=O,HHVIBTZHLRERCL-UHFFFAOYSA-N,C2H6O2S,94.133,94.008850126
HMDB0004988,Pi-Methylimidazoleacetic acid,CN1C=NC=C1CC(O)=O,UJCGYTCAMOHYCG-UHFFFAOYSA-N,C6H8N2O2,140.1399,140.05857751
HMDB0004989,m-Tyramine,NCCC1=CC(O)=CC=C1,GHFGJTVYMNRGBY-UHFFFAOYSA-N,C8H11NO,137.179,137.084063979
HMDB0005006,Atorvastatin,CC(C)C1=C(C(=O)NC2=CC=CC=C2)C(=C(N1CC[C@@H](O)C[C@@H](O)CC(O)=O)C1=CC=C(F)C=C1)C1=CC=CC=C1,XUKUURHRXDUEBC-KAYWLYCHSA-N,C33H35FN2O5,558.6398,558.253000445
HMDB0005007,Simvastatin,[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC,RYMZZMVNJRMUDD-HGQWONQESA-N,C25H38O5,418.5662,418.271924326
HMDB0005010,Sertraline,CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12,VGKDLMBJGBXTGI-SJCJKPOMSA-N,C17H17Cl2N,306.23,305.073804963
HMDB0005015,Gabapentin,NCC1(CC(O)=O)CCCCC1,UGJMXCAKCUNAIE-UHFFFAOYSA-N,C9H17NO2,171.2368,171.125928793
HMDB0005016,Venlafaxine,COC1=CC=C(C=C1)C(CN(C)C)C1(O)CCCCC1,PNVNVHUZROJLTJ-UHFFFAOYSA-N,C17H27NO2,277.4018,277.204179113
HMDB0005018,Amlodipine,CCOC(=O)C1=C(COCCN)NC(C)=C(C1C1=CC=CC=C1Cl)C(=O)OC,HTIQEAQVCYTUBX-UHFFFAOYSA-N,C20H25ClN2O5,408.876,408.145199627
HMDB0005023,Zolpidem,CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1,ZAFYATHCZYHLPB-UHFFFAOYSA-N,C19H21N3O,307.3895,307.168462309
HMDB0005030,Fexofenadine,CC(C)(C(O)=O)C1=CC=C(C=C1)C(O)CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,C32H39NO4,501.6564,501.287908741
HMDB0005032,Cetirizine,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,ZKLPARSLTMPFCP-UHFFFAOYSA-N,C21H25ClN2O3,388.888,388.155370383
HMDB0005036,Fluticasone propionate,[H][C@@]12C[C@@H](C)[C@](OC(=O)CC)(C(=O)SCF)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C,WMWTYOKRWGGJOA-CENSZEJFSA-N,C25H31F3O5S,500.571,500.184429407
HMDB0005038,Citalopram,CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1,WSEQXVZVJXJVFP-UHFFFAOYSA-N,C20H21FN2O,324.3919,324.163791509
HMDB0005056,Enterodiol,OC[C@H](CC1=CC(O)=CC=C1)[C@H](CO)CC1=CC(O)=CC=C1,DWONJCNDULPHLV-HOTGVXAUSA-N,C18H22O4,302.3649,302.151809192
HMDB0005065,Oleoylcarnitine,CCCCCCCC\C=C/CCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,IPOLTUVFXFHAHI-WHIOSMTNSA-O,C25H48NO4,426.661,426.35778545
HMDB0005066,Tetradecanoylcarnitine,CCCCCCCCCCCCCC(=O)O[C@H](CC(O)=O)C[N+](C)(C)C,PSHXNVGSVNEJBD-LJQANCHMSA-O,C21H42NO4,372.569,372.310835257
HMDB0005079,"15-Deoxy-d-12,14-PGJ2",CCCCC\C=C\C=C1/[C@@H](C\C=C/CCCC(O)=O)C=CC1=O,VHRUMKCAEVRUBK-GODQJPCRSA-N,C20H28O3,316.4345,316.203844762
HMDB0005083,8-Isoprostaglandin F2a,CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@H]1C\C=C/CCCC(O)=O,PXGPLTODNUVGFL-NAPLMKITSA-N,C20H34O5,354.481,354.240624198
HMDB0005084,N-Acetyl-leukotriene E4,CCCCC\C=C/C\C=C/C=C/C=C/[C@H](SC[C@@H](NC(C)=O)C(O)=O)[C@H](O)CCCC(O)=O,BGGYAYMMFYBWEX-KDFQUNDDSA-N,C25H39NO6S,481.645,481.249808675
HMDB0005087,6-trans-Leukotriene B4,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C\[C@@H](O)CCCC(O)=O,VNYSSYRCGWBHLG-UKNWISKWSA-N,C20H32O4,336.4657,336.230059512
HMDB0005102,Prostaglandin D1,CCCCC[C@H](O)\C=C\[C@@H]1[C@@H](CCCCCCC(O)=O)[C@@H](O)CC1=O,CIMMACURCPXICP-PNQRDDRVSA-N,C20H34O5,354.481,354.240624198
HMDB0005760,Dihydrodaidzein,OC1=CC=C(C=C1)C1COC2=C(C=CC(O)=C2)C1=O,JHYXBPPMXZIHKG-UHFFFAOYSA-N,C15H12O4,256.2534,256.073558872
HMDB0005781,Glycitein,COC1=C(O)C=C2OC=C(C(=O)C2=C1)C1=CC=C(O)C=C1,DXYUAIFZCFRPTH-UHFFFAOYSA-N,C16H12O5,284.267,284.068473486
HMDB0005782,Hesperetin,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O)C=C(O)C=C2O1,AIONOLUJZLIMTK-AWEZNQCLSA-N,C16H14O6,302.2788,302.07903818
HMDB0005784,Hydroxytyrosol,OCCC1=CC=C(O)C(O)=C1,JUUBCHWRXWPFFH-UHFFFAOYSA-N,C8H10O3,154.1632,154.062994186
HMDB0005785,Indole-3-carbinol,OCC1=CNC2=C1C=CC=C2,IVYPNXXAYMYVSP-UHFFFAOYSA-N,C9H9NO,147.1739,147.068413915
HMDB0005788,Theaflavin,O[C@@H]1CC2=C(O)C=C(O)C=C2O[C@@H]1C1=CC(O)=C(O)C2=C(O)C(=O)C=C(C=C12)[C@H]1OC2=C(C[C@H]1O)C(O)=CC(O)=C2,IPMYMEWFZKHGAX-ZKSIBHASSA-N,C29H24O12,564.4937,564.126776232
HMDB0005792,Sulforaphane,CS(=O)CCCCN=C=S,SUVMJBTUFCVSAD-UHFFFAOYSA-N,C6H11NOS2,177.288,177.028205359
HMDB0005794,Quercetin,OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1,REFJWTPEDVJJIY-UHFFFAOYSA-N,C15H10O7,302.2357,302.042652674
HMDB0005800,Luteolin,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1,IQPNAANSBPBGFQ-UHFFFAOYSA-N,C15H10O6,286.2363,286.047738052
HMDB0005801,Kaempferol,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O)C=C(O)C=C2O1,IYRMWMYZSQPJKC-UHFFFAOYSA-N,C15H10O6,286.2363,286.047738052
HMDB0005802,Isoeugenol,COC1=CC(\C=C\C)=CC=C1O,BJIOGJUNALELMI-ONEGZZNKSA-N,C10H12O2,164.2011,164.083729628
HMDB0005805,p-Cymene,CC(C)C1=CC=C(C)C=C1,HFPZCAJZSCWRBC-UHFFFAOYSA-N,C10H14,134.222,134.109550451
HMDB0005806,gamma-Terpinene,CC(C)C1=CCC(C)=CC1,YKFLAYDHMOASIY-UHFFFAOYSA-N,C10H16,136.238,136.125200515
HMDB0005807,Gallic acid,OC(=O)C1=CC(O)=C(O)C(O)=C1,LNTHITQWFMADLM-UHFFFAOYSA-N,C7H6O5,170.12,170.021523293
HMDB0005808,Formononetin,COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O,HKQYGTCOTHHOMP-UHFFFAOYSA-N,C16H12O4,268.268,268.073558866
HMDB0005810,Eriodictyol,OC1=CC(O)=C2C(=O)C[C@H](OC2=C1)C1=CC=C(O)C(O)=C1,SBHXYTNGIZCORC-ZDUSSCGKSA-N,C15H12O6,288.2522,288.063388116
HMDB0005821,beta-Cortol,[H][C@@]12CC[C@](O)([C@H](O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,FFPUNPBUZDTHJI-ZFOKFBPFSA-N,C21H36O5,368.5075,368.256274262
HMDB0005830,5a-Androstan-3b-ol,[H][C@@]12CCC[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@@H](O)CC[C@]12C,DJTOLSNIKJIDFF-LOVVWNRFSA-N,C19H32O,276.4568,276.245315646
HMDB0005842,2-Oxohexane,CCCCC(C)=O,QQZOPKMRPOGIEB-UHFFFAOYSA-N,C6H12O,100.1589,100.088815006
HMDB0005862,2-Methylguanosine,CNC1=NC(=O)C2=C(N1)N(C=N2)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,SLEHROROQDYRAW-KQYNXXCUSA-N,C11H15N5O5,297.2673,297.107318615
HMDB0005876,3-Deoxyfructose,[H]OC([H])([H])C(=O)C([H])([H])[C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H],OXFWZSUJNURRMW-NTSWFWBYSA-N,C6H12O5,164.1565,164.068473494
HMDB0005879,Dimethyldisulfide,CSSC,WQOXQRCZOLPYPM-UHFFFAOYSA-N,C2H6S2,94.199,93.991091572
HMDB0005886,19-Noretiocholanolone,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12[H],UOUIARGWRPHDBX-DHMVHTBWSA-N,C18H28O2,276.4137,276.20893014
HMDB0005895,4-Hydroxyestrone,C[C@@]12CCC3C(CCC4=C3C=CC(O)=C4O)C1CCC2=O,XQZVQQZZOVBNLU-KQWCVQSUSA-N,C18H22O3,286.3655,286.15689457
HMDB0005897,Dihydrogenistein,OC1=CC=C(C=C1)C1COC2=CC(O)=CC(O)=C2C1=O,UQGVUYNHDKMLSE-UHFFFAOYSA-N,C15H12O5,272.2528,272.068473494
HMDB0005923,N4-Acetylcytidine,CC(=O)NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NIDVTARKFBZMOT-PEBGCTIMSA-N,C11H15N3O6,285.2533,285.096085227
HMDB0005949,Lithium,[Li+],HBBGRARXTFLTSG-UHFFFAOYSA-N,Li,6.941,7.016004049
HMDB0005972,Tetrahydrodeoxycortisol,[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,UPTAPIKFKZGAGM-FAIYVORSSA-N,C21H34O4,350.4923,350.245709576
HMDB0005973,Dimethyltryptamine,CN(C)CCC1=CNC2=CC=CC=C12,DMULVCHRPCFFGV-UHFFFAOYSA-N,C12H16N2,188.2688,188.131348522
HMDB0005994,Hexanal,CCCCCC=O,JARKCYVAAOWBJS-UHFFFAOYSA-N,C6H12O,100.1589,100.088815006
HMDB0005998,20-Hydroxyeicosatetraenoic acid,OCCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(O)=O,NNDIXBJHNLFJJP-DTLRTWKJSA-N,C20H32O3,320.4663,320.23514489
HMDB0006005,Indolylacryloylglycine,[H]\C(=C(\[H])C1=CNC2=CC=CC=C12)C(O)=NCC(O)=O,DUIFVCFSAWHIOD-AATRIKPKSA-N,C13H12N2O3,244.246,244.08479226
HMDB0006009,Isoputreanine,NCCCNCCCC(O)=O,JUBNBYBUFCFLHB-UHFFFAOYSA-N,C7H16N2O2,160.2141,160.121177766
HMDB0006024,Mevalonolactone,C[C@]1(O)CCOC(=O)C1,JYVXNLLUYHCIIH-LURJTMIESA-N,C6H10O3,130.1418,130.062994186
HMDB0006028,N-Acetylasparagine,CC(=O)N[C@@H](CC(N)=O)C(O)=O,HXFOXFJUNFFYMO-BYPYZUCNSA-N,C6H10N2O4,174.1546,174.064056818
HMDB0006029,N-Acetylglutamine,CC(=O)N[C@@H](CCC(N)=O)C(O)=O,KSMRODHGGIIXDV-YFKPBYRVSA-N,C7H12N2O4,188.1812,188.079706882
HMDB0006031,11-Ketoetiocholanolone,[H][C@@]12CCC(=O)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,IUNYGQONJQTULL-UKZLPJRTSA-N,C19H28O3,304.4238,304.203844762
HMDB0006036,Mesterolone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)C[C@H](C)[C@]12C,UXYRZJKIQKRJCF-TZPFWLJSSA-N,C20H32O2,304.4669,304.240230268
HMDB0006037,8-Hydroxy-7-methylguanine,CN1C(=O)NC2=C1C(=O)N=C(N)N2,VHPXSVXJBWZORQ-UHFFFAOYSA-N,C6H7N5O2,181.1521,181.059974493
HMDB0006040,N2-Methylguanine,CNC1=NC(=O)C2=C(N1)N=CN2,SGSSKEDGVONRGC-UHFFFAOYSA-N,C6H7N5O,165.1527,165.065059871
HMDB0006045,Dityrosine,NC(CC1=CC(O)=C(C=C1)C1=CC=C(CC(N)C(O)=O)C=C1O)C(O)=O,FHOZGLMQYMAREG-UHFFFAOYSA-N,C18H20N2O6,360.3612,360.132136382
HMDB0006049,O-Phosphotyrosine,N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(O)=O,DCWXELXMIBXGTH-QMMMGPOBSA-N,C9H12NO6P,261.1684,261.040223633
HMDB0006050,o-Tyrosine,NC(CC1=CC=CC=C1O)C(O)=O,WRFPVMFCRNYQNR-UHFFFAOYSA-N,C9H11NO3,181.1885,181.073893223
HMDB0006059,20-Carboxy-leukotriene B4,O[C@@H](CCCC(O)=O)\C=C/C=C/C=C/[C@H](O)C\C=C/CCCCC(O)=O,SXWGPVJGNOLNHT-VFLUTPEKSA-N,C20H30O6,366.4486,366.204238692
HMDB0006070,Pregnanetriol,[H][C@@]12CC[C@](O)(C(C)O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@]2([H])C[C@H](O)CC[C@]12C,SCPADBBISMMJAW-HWPIAJDMSA-N,C21H36O3,336.5087,336.266445018
HMDB0006078,Putreanine,[NH3+]CCCCNCCC(O)=O,BTSHXVLJDRJCMM-UHFFFAOYSA-O,C7H17N2O2,161.2221,161.129002798
HMDB0006088,scyllo-Inositol,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,CDAISMWEOUEBRE-CDRYSYESSA-N,C6H12O6,180.1559,180.063388116
HMDB0006101,Enterolactone,OC1=CC=CC(C[C@@H]2COC(=O)[C@H]2CC2=CC(O)=CC=C2)=C1,HVDGDHBAMCBBLR-PBHICJAKSA-N,C18H18O4,298.338,298.12050906
HMDB0006111,12-HETE,CCCCC\C=C/C[C@H](O)\C=C\C=C/C\C=C/CCCC(O)=O,ZNHVWPKMFKADKW-LQWMCKPYSA-N,C20H32O3,320.4663,320.23514489
HMDB0006112,Malondialdehyde,O=CCC=O,WSMYVTOQOOLQHP-UHFFFAOYSA-N,C3H4O2,72.0627,72.021129372
HMDB0006116,3-Hydroxyhippuric acid,OC(=O)CNC(=O)C1=CC=CC(O)=C1,XDOFWFNMYJRHEW-UHFFFAOYSA-N,C9H9NO4,195.1721,195.053157781
HMDB0006203,5-alpha-Dihydrotestosterone glucuronide,[H][C@@]12CC[C@H](O[C@]3([H])O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)C(O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,CLQMBSSRTBUNDV-CPKOJWPQSA-N,C25H38O8,466.5644,466.256668192
HMDB0006210,Heptadecanoyl carnitine,CCCCCCCCCCCCCCCCC(=O)OC(CC([O-])=O)C[N+](C)(C)C,DWSFAVOTORHAAL-UHFFFAOYSA-N,C24H47NO4,413.6343,413.350508997
HMDB0006218,9-cis-Retinal,C/C(/C=C/C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C\C=O,NCYCYZXNIZJOKI-MKOSUFFBSA-N,C20H28O,284.4357,284.214015518
HMDB0006224,17-beta-Estradiol-3-glucuronide,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(O)=O)C=C3,MUOHJTRCBBDUOW-QXYWQCSFSA-N,C24H32O8,448.5061,448.209718
HMDB0006236,Phenylacetaldehyde,O=CCC1=CC=CC=C1,DTUQWGWMVIHBKE-UHFFFAOYSA-N,C8H8O,120.1485,120.057514878
HMDB0006247,25-Hydroxycholesterol,[H]C12CC[C@H]([C@H](C)CCCC(C)(C)O)[C@@]1(C)CCC1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,INBGSXNNRGWLJU-POAVOMIWSA-N,C27H46O2,402.6529,402.349780716
HMDB0006254,4-Hydroxyretinoic acid,C\C(\C=C\C1=C(C)C(O)CCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,KGUMXGDKXYTTEY-FRCNGJHJSA-N,C20H28O3,316.4345,316.203844762
HMDB0006259,6beta-Hydroxytestosterone,[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])C[C@@H](O)C2=CC(=O)CC[C@]12C,XSEGWEUVSZRCBC-ZVBLRVHNSA-N,C19H28O3,304.4238,304.203844762
HMDB0006268,N-Acetylneuraminate 9-phosphate,CC(=O)N[C@H]1[C@H](O)CC(O)(O[C@@H]1[C@H](O)[C@H](O)COP(O)(O)=O)C(O)=O,SQMNIXJSBCSNCI-KHLKYKDFSA-N,C11H20NO12P,389.2498,389.072311621
HMDB0006271,Zymosterol intermediate 2,[H][C@@](C)(CCC=C(C)C)[C@@]1([H])CC[C@@]2([H])C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C[C@]1([H])CC3,CGSJXLIKVBJVRY-XTGBIJOFSA-N,C27H44O,384.6377,384.33921603
HMDB0006275,Dopamine 3-O-sulfate,NCCC1=CC(OS(O)(=O)=O)=C(O)C=C1,NZKRYJGNYPYXJZ-UHFFFAOYSA-N,C8H11NO5S,233.242,233.035793157
HMDB0006278,5a-Dihydrotestosterone sulfate,[H][C@@]12CC[C@H](OS(O)(=O)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C,KYVPWJSGFKNNLD-ABEVXSGRSA-N,C19H30O5S,370.504,370.18139476
HMDB0006281,"7-a,27-Dihydroxycholesterol",[H][C@@]1(CC[C@@]2([H])[C@]3([H])[C@H](O)C=C4C[C@@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)[C@H](C)CCCC(C)CO,RXMHNAKZMGJANZ-DTTSCKGMSA-N,C27H46O3,418.6523,418.344695338
HMDB0006284,"L-2,4-diaminobutyric acid",NCC[C@H](N)C(O)=O,OGNSCSPNOLGXSM-VKHMYHEASA-N,C4H10N2O2,118.1344,118.074227574
HMDB0006285,4-oxo-Retinoic acid,C\C(\C=C\C1=C(C)C(=O)CCC1(C)C)=C/C=C/C(/C)=C/C(O)=O,GGCUJPCCTQNTJF-FRCNGJHJSA-N,C20H26O3,314.4186,314.188194698
HMDB0006317,trans-Hexadec-2-enoyl carnitine,CCCCCCCCCCCCC\C=C\C(=O)OC(CC([O-])=O)C[N+](C)(C)C,SOYNLLDADLOGAM-ISLYRVAYSA-N,C23H43NO4,397.5918,397.319208869
HMDB0006318,Gamma-linolenyl carnitine,CCCCC\C=C/C\C=C/C\C=C/CCCCC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,YCINYVPLUUGAJO-BAHSRKMSSA-N,C25H43NO4,421.622,421.319208869
HMDB0006319,Alpha-linolenyl carnitine,CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)O[C@@H](CC([O-])=O)C[N+](C)(C)C,WJCRATGUUISKDG-UHMZJXMFSA-N,C25H43NO4,421.622,421.319208869
HMDB0006320,"2,6 Dimethylheptanoyl carnitine",CC(C)CCCC(C)C(=O)OC(CC([O-])=O)C[N+](C)(C)C,QBYXBONNCVATNQ-UHFFFAOYSA-N,C16H31NO4,301.4216,301.225308485
HMDB0006343,Selenocystathionine,N[C@@H](CC[Se]C[C@H](N)C(O)=O)C(O)=O,ZNWYDQPOUQRDLY-WHFBIAKZSA-N,C7H14N2O4Se,269.17,270.011879
HMDB0006344,Phenylacetylglutamine,NC(=O)CC[C@H](NC(=O)CC1=CC=CC=C1)C(O)=O,JFLIEFSWGNOPJJ-JTQLQIEISA-N,C13H16N2O4,264.2771,264.11100701
HMDB0006357,cis-2-Methylaconitate,C\C(C(O)=O)=C(/CC(O)=O)C(O)=O,NUZLRKBHOBPTQV-ARJAWSKDSA-N,C7H8O6,188.1348,188.032087988
HMDB0006372,L-Glyceric acid,OC[C@H](O)C(O)=O,RBNPOMFGQQGHHO-REOHCLBHSA-N,C3H6O4,106.0773,106.02660868
HMDB0006408,4-Hydroxy tolbutamide,CCCCNC(=O)NS(=O)(=O)C1=CC=C(CO)C=C1,SJRHYONYKZIRPM-UHFFFAOYSA-N,C12H18N2O4S,286.347,286.098727764
